eCommerce-Shasta/ecom-svc-catalog-webapp/master,943743,1.0,943743,943743
eCommerce-Boyne/ecom-app-global/free-shipping-2317,928376,1.0,928376,928376
eCommerce-Denali/ecom-app-global/search-mfe,913944,3.2,1005581,913943.83333333
eCommerce-Nuptse/ecom-app-order-servicing/HLFD-1661,910734,1.7,958667.6,910734.5
eCommerce-Flatirons/ecom-svc-customer/feature-email-list,907718,1.0,909338,907718
eCommerce-Kangto/ecom-svc-catalog-webapp/TCE-25450,895441,1.0,895441,895441
eCommerce-Fuya/ecom-app-phygital/deploy-qa14,892192,3.0,1065913.8,892192.33333333
eCommerce-Pinchot/ecom-app-content/MVale-patch-1,890566,2.0,890566,890566
eCommerce-Denali/ecom-svc-catalog/DENALI-7284,890182,3.1,1071858,890182.5
eCommerce-Fuya/ecom-app-global/deploy-qa14,888995,1.0,1042835.4,888994.66666667
eCommerce-Nuptse/datafeeds-app/NUPT-1252,886155,1.0,886155,886155
eCommerce-Kangto/ecom-svc-catalog-webapp/PM-18066,884901,1.0,884901,884901
eCommerce-Boyne/ecom-app-global/deploy,883880,1.0,911242,883880.5
eCommerce-Calinga/ecom-app-registry/develop,881150,1.6,906133,881150.28571429
eCommerce-Fuya/ecom-app-global/main,880016,1.0,1083582,880016.33333333
eCommerce-Nuptse/datafeeds-app/NUPT-CatalogApi-Upgrade-for-PIP-Slice,877590,1.0,1000112,877590.5
eCommerce-Flatirons/vue-component-ecom-account/featuredptomfe,875770,1.0,875770,875770
eCommerce-Castle/vue-component-ecom-shop-by-room/RM-37855,863799,4.2,971274.6,863798.8
eCommerce-Denali/ecom-svc-catalog-webapp/PM-17574,862610,2.0,868158.8,862610
eCommerce-Rainier/ecom-app-order-servicing/PM-17348,848406,4.2,1015224,848405.5
eCommerce-Nuptse/datafeeds-app/develop,848207,1.5,999404.6,848206.75
eCommerce-Tunchu/edam-end-to-end-tests/bvt-integration,846458,5.6,962750,846458.16666667
eCommerce-Shasta/ecom-app-customer/PM-18104,844162,3.0,900029,844161.5
eCommerce-Calinga/ecom-app-order-servicing/RIMO-5076,838176,4.2,934831,838176.14285714
eCommerce-Calinga/ecom-app-registry/RIMO-5045-15092023,833122,1.0,833122,833122
eCommerce-Flatirons/vue-component-ecom-account/phone-28-sep,830049,1.5,830049,830049
eCommerce-Calinga/ecom-app-global/RIMO-5048,825270,1.0,960239.2,825270.25
eCommerce-Kalanka/ecom-app-registry/RM-37394,822247,2.9,726900,822247.18181818
eCommerce-Nuptse/datafeeds-app/NUPT-960-PB-Performance,813666,1.4,847123.4,813666
eCommerce-Ishbel/ecom-app-global/env-qa36,811125,1.0,811125,811125
eCommerce-Denali/ecom-svc-catalog/PM-17435,807097,3.8,884415.6,807097.4
eCommerce-Flatirons/ecom-svc-customer/featur-email-list,802224,4.6,824979.8,802223.71428571
eCommerce-MontBlanc/ecom-svc-registry-webapp/develop,800885,3.2,867937.2,800885.33333333
eCommerce-Boyne/vue-component-ecom-product-recommendations/review-tig-6600-release-4.2.x,799305,2.0,799305,799305
eCommerce-Flatirons/ecom-app-customer/qa35-develop,799090,2.0,799090,799090
eCommerce-Cazadero/ecom-svc-catalog-webapp/gen-pinning-feature,792791,1.7,792791,792791
eCommerce-Fuya/ecom-svc-catalog-webapp/main,791848,1.0,791848,791848
eCommerce-Castle/vue-component-ecom-shop-by-room/atc-button-change,791634,1.0,791634,791634
eCommerce-Shasta/ecom-app-global/SHSTA-8949,788990,3.0,880156.8,788989.85714286
eCommerce-Pinchot/ecom-app-content/PM-18098-origin,765733,3.0,765733,765733
eCommerce-Flatirons/vue-component-ecom-account/email-list-API,764966,1.0,764966,764966
eCommerce-Nuptse/datafeeds-app/NUPT---Catalog-API-upgrade-and-validation-for-slice-PIP,764743,1.0,764743,764743
eCommerce-Boyne/vue-component-ecom-product-recommendations/rm-37884-smlt-style,760086,4.0,760086,760086
eCommerce-Castle/vue-component-ecom-shop-by-room/CASL-2531,758832,4.0,848013.6,758832
eCommerce-Fuya/ecom-svc-catalog/PM-17996-PR,758733,3.0,758733,758733
eCommerce-Boyne/ecom-app-phygital/review-free-shipping-recs,755726,1.0,755726,755726
eCommerce-Flatirons/vue-component-ecom-account/phone-4-oct,749221,1.0,749221,749221
eCommerce-Rainier/ecom-app-order-servicing/PM-15977,748469,2.4,1027733,748468.83333333
eCommerce-Shasta/ecom-app-order-servicing/develop,744028,2.0,798007.8,744028.5
eCommerce-Flatirons/vue-component-ecom-account/gift-card-27-sep,743559,1.0,743559,743559
eCommerce-Nuptse/datafeeds-app/NUPT-1213,740373,1.5,763912.4,740373
eCommerce-Rimo/ecom-svc-account/23.18-fix,735291,3.0,987425.8,735291
eCommerce-Flatirons/ecom-app-customer/email-UI-fix,734692,1.0,734692,734692
eCommerce-Kangto/ecom-svc-catalog/TCE-25601,732996,1.0,732996,732996
eCommerce-Shasta/ecom-svc-catalog/PM-18044,732782,1.0,732782,732782
eCommerce-Denali/ecom-svc-catalog/DENALI-7293-develop,732386,3.6,755184.6,732385.5
eCommerce-Denali/ecom-svc-catalog/denali-split-pip-wrk-copy,727260,1.0,727260,727260
eCommerce-Kangto/ecom-svc-catalog/TCE-25450,727025,1.0,727025,727025
eCommerce-Fuya/ecom-svc-catalog/main,723812,1.0,755731.2,723812.14285714
eCommerce-Castle/vue-component-ecom-shop-by-room/z-index-issue,718951,1.0,718951,718951
eCommerce-Flatirons/ecom-app-order-servicing/config-slow-issue,716179,5.0,867228.6,716179.2
eCommerce-Rainier/ecom-app-order-servicing/claimcodepopup-1,716028,4.2,959856.2,716027.76923077
eCommerce-Calinga/ecom-app-registry/RIMO-5045,715290,1.8,827254.6,715290
eCommerce-Castle/vue-component-ecom-shop-by-room/PM-18025,707077,1.0,784747.6,707077
eCommerce-Kangto/ecom-svc-catalog-webapp/PM-18066-LATEST,705608,1.0,705608,705608
eCommerce-Kalanka/ecom-app-registry/GMTPUAT-1537,704262,1.0,704262,704262
eCommerce-Flatirons/ecom-app-customer/gift-card-27-sep,695781,1.0,695781,695781
eCommerce-Rainier/stored-value-card-orchestration-service/RAIN-4756,694495,3.0,928715.8,694495
eCommerce-Nuptse/datafeeds-app/NUPT-1168,694117,1.0,694117,694117
eCommerce-Castle/vue-component-ecom-shop-by-room/atc-modal,690088,1.0,690088,690088
eCommerce-Denali/ecom-svc-catalog/DENALI-7351,683356,5.5,752093,683356.42857143
eCommerce-Wallaroo/ecom-app-style-guide/staging,682885,1.0,682885,682885
eCommerce-Flatirons/vue-component-ecom-account/defaultCatalog,682559,1.0,682559,682559
eCommerce-Kangto/datafeeds-app/TCE-25328,680148,1.0,680148,680148
eCommerce-MontBlanc/ecom-app-registry/MON-1255-Open-Telemetry-for-release,678422,2.6,728619.6,678422.2
eCommerce-Calinga/ecom-app-global/PM-18204,677651,1.0,677651,677651
eCommerce-Calinga/ecom-app-order-servicing/RIMO-5076-15092023,676376,1.0,676376,676376
eCommerce-Calinga/vue-component-ecom-account/RIMO-5076_2,674537,1.0,674537,674537
eCommerce-Cazadero/ecom-app-product/assortment,674513,1.7,674513,674513
eCommerce-Castle/vue-component-ecom-shop-by-room/CASL-2532-qa,668111,4.3,782340,668111.33333333
eCommerce-Muir/ws-shopping-app-ios/feature-MSHAPP-4171-Update-Colors,666710,1.5,1192386,666709.75
eCommerce-Denali/feed-generator/DENALI-7331_DcToHub_backup,666107,1.0,666107,666107
eCommerce-Calinga/ecom-app-customer/RIMO-5076,664536,3.9,703981,664535.75
eCommerce-Rainier/stored-value-card-orchestration-service/TCE-25952,663106,4.0,814709,663106.5
eCommerce-Fuya/ecom-svc-catalog/PM-17996,656484,7.2,696721,656484.125
eCommerce-Denali/ecom-svc-catalog/DENALI-7351-fix,654782,1.0,654782,654782
eCommerce-Denali/ecom-svc-catalog/DENALI-7284-1,654099,1.7,674471,654098.66666667
eCommerce-Denali/ecom-svc-catalog/PM-17574,652505,1.7,708379.2,652505
eCommerce-Fuya/ecom-app-phygital/PM-15205,651221,3.0,673610.4,651221.33333333
eCommerce-Flatirons/vue-component-ecom-account/vue-26-sep,650389,2.0,650389,650389
eCommerce-Shasta/wsi-b2b/percent_fix,650024,2.0,789140.4,650023.5
eCommerce-Fuya/ecom-svc-catalog/env-qa14,642899,1.0,692585.6,642898.66666667
eCommerce-Pinchot/ecom-app-content/deploy-qa22,641374,2.5,726627.8,641374.25
eCommerce-Calinga/vue-component-ecom-account/RIMO-5076,639692,2.2,694152.2,639692
eCommerce-Denali/ecom-svc-catalog/denali-split-pip-wrk,638084,4.3,706021.4,638084.375
eCommerce-Fuya/ecom-app-content/FUYA-2269,634628,5.0,820719.6,634628.2
eCommerce-Wallaroo/vue-component-ecom-content/PERF-142-v5,634079,1.0,634079,634079
eCommerce-Kalanka/ecom-app-registry/PM-17826,633858,2.8,699220.6,633857.55555556
eCommerce-Denali/ecom-svc-catalog/PM-17435-BR,632149,3.0,659422,632149.16666667
eCommerce-Castle/vue-component-ecom-shop-by-room/RM-37961,627404,1.0,668725.8,627403.5
eCommerce-Boyne/vue-component-ecom-product-recommendations/review-tig-6600-release-4.1.x,622645,1.0,622645,622645
eCommerce-Fuya/ecom-svc-catalog/PM-17996-qa5,622576,1.7,627769,622576
eCommerce-Kalanka/registry-admin/GMTPUAT-1456,622440,3.0,650266,622439.5
eCommerce-Shasta/ecom-app-customer/develop,621324,3.9,675391.8,621324.5
eCommerce-Pinchot/ecom-app-content/PM-18098-dp-app,618041,6.0,769367,618040.66666667
eCommerce-Castle/vue-component-ecom-shop-by-room/deploy-qa57,608820,2.4,675371.8,608820
eCommerce-Shasta/vue-component-ecom-account/SHSTA-8948,608318,6.0,633032,608318
eCommerce-Flatirons/ecom-app-customer/revert-telemetry-23.17,604490,4.0,655187.2,604489.5
eCommerce-Wallaroo/ecom-app-content/PERF-142,604250,2.0,733089.4,604250.5
eCommerce-Denali/ecom-svc-catalog/spli,603564,1.0,603564,603564
eCommerce-MontBlanc/ecom-svc-registry-webapp/develop_29Sept23,603398,1.0,603398,603398
eCommerce-Shasta/ecom-app-customer/RM-37743,603158,2.0,627775,603158.5
eCommerce-Kangto/ecom-svc-catalog/TCE-25219,599084,3.0,599084,599084
eCommerce-Rainier/ecom-app-order-servicing/RM-37860,597487,1.0,597487,597487
eCommerce-Castle/vue-component-ecom-shop-by-room/mobile-price-formatter-error,594237,6.0,649732.4,594236.75
eCommerce-Denali/ecom-svc-catalog/DENALI-7397,592052,1.0,592052,592052
eCommerce-Kangto/ecom-svc-catalog/PM-18066,591305,1.0,591305,591305
eCommerce-Pinchot/ecom-app-content/PIN-1804,590125,4.0,732155.6,590125
eCommerce-Castle/vue-component-ecom-shop-by-room/bye-bye-pixlee,589061,4.6,562705,589060.66666667
eCommerce-Denali/ecom-svc-catalog/DENALI-7395,587156,1.0,604229.4,587155.5
eCommerce-Rainier/ecom-app-order-servicing/RM-37928,586476,2.0,709744.2,586476.5
eCommerce-Denali/ecom-svc-catalog/DENALI-7261,586164,2.0,587776,586163.5
eCommerce-Ramen/vue-component-ecom-navigation/develop,585964,1.7,707188,585963.66666667
eCommerce-Shasta/ecom-app-registry/PM-18104,585049,1.0,585049,585049
eCommerce-Cazadero/ecom-svc-catalog/env-qa5-backup-100423,584625,1.0,584625,584625
eCommerce-Ishbel/vue-component-ecom-quick-add/lint-fix,583822,2.0,641241.2,583821.5
eCommerce-Shasta/wsi-b2b/develop,582665,3.1,668728.2,582665.42857143
eCommerce-Boyne/ecom-app-customer/review-free-shipping-recs,580330,2.0,580330,580330
eCommerce-Ramen/vue-component-ecom-account/develop,573052,3.3,664081.8,573052.33333333
eCommerce-Denali/ecom-svc-catalog/INC003061016,572681,1.0,572681,572681
eCommerce-Shasta/ecom-app-phygital/PM-18104,568996,1.0,568996,568996
eCommerce-Ramen/vue-component-ecom-content/env-qa50,564030,1.7,624776.4,564030.33333333
eCommerce-Rainier/loyalty/develop,562925,1.0,562925,562925
eCommerce-Halfdome/loyalty/HLFD-1678,560230,4.0,661583,560229.83333333
eCommerce-Cazadero/ecom-svc-catalog/flag-service-v2,555259,4.6,592669.4,555259.25
eCommerce-Calinga/ecom-app-registry/RIMO-5045-20092023,552936,1.0,552936,552936
eCommerce-Flatirons/ecom-app-customer/revert-telemetry-23.18,552847,8.0,721215.4,552846.6
eCommerce-Flatirons/ecom-app-order-servicing/reverting-telemetry-changes,551845,6.0,576673.6,551845
eCommerce-Halfdome/loyalty/HLFD-1678-2,548739,2.8,684911,548738.83333333
eCommerce-Denali/feed-generator/DENALI-7331_Bedrock_PR,547864,1.7,741596.2,547863.66666667
eCommerce-Denali/ecom-svc-catalog/DENALI-7391-fix-test,545108,1.0,545108,545108
eCommerce-Castle/vue-component-ecom-shop-by-room/CASL-2532-feature,544800,1.0,567338.2,544799.5
eCommerce-Denali/ecom-svc-catalog/DENALI-7293,544620,5.0,544620,544620
eCommerce-Ishbel/vue-component-ecom-quick-add/ISH-2470,543918,2.0,548601.8,543918.5
eCommerce-Cazadero/ecom-svc-catalog/fix-flag-service-issues,543641,3.3,582291,543640.66666667
eCommerce-Shasta/ecom-svc-catalog/HLFD-1701-PC,543242,1.0,543242,543242
eCommerce-Rainier/stored-value-card-orchestration-service/RAIN-4548-backup,541886,1.0,541886,541886
eCommerce-Flatirons/vue-component-ecom-account/reverting-telemetry,541296,4.3,590845,541295.5
eCommerce-Marcy/vue-component-ecom-product-price/canada-develop,538375,1.0,758676,538375.25
eCommerce-Flatirons/vue-component-ecom-favorites/test-case-fix,534238,2.6,534238,534238
eCommerce-Kangto/ecom-svc-catalog/PM-18066-LATEST,533928,1.0,533928,533928
eCommerce-Boyne/ecom-app-registry/free-shipping,532470,4.0,557485.8,532470
eCommerce-Rainier/stored-value-card-orchestration-service/RAIN-4641,528519,3.0,617638.8,528519
eCommerce-Marcy/ecom-svc-catalog/local-test,528433,2.0,528433,528433
eCommerce-Shasta/wsi-b2b/PM-17969,528330,1.7,569366,528330
eCommerce-Denali/ecom-svc-catalog/DENALI-7350,526575,2.0,530784.6,526575
eCommerce-Pinchot/ecom-app-content/PM-18098-appUri,526226,2.0,538763.2,526226.5
eCommerce-Shasta/vue-component-ecom-account/SHSTA-8948-review,526048,3.7,553784,526047.83333333
eCommerce-Ramen/ecom-app-content/env-qa50,526027,2.0,587323.2,526027.25
eCommerce-Boyne/vue-component-ecom-product-recommendations/tig-6600-release-4.1.x,521338,3.4,524702.2,521338
eCommerce-Denali/ecom-svc-catalog/denali-collections-work,520176,1.0,520176,520176
eCommerce-Marcy/vue-component-ecom-product-recommendations/canada-develop,517380,1.5,626887.6,517379.5
eCommerce-Rainier/ecom-app-order-servicing/claimcodepopup,515371,3.0,515371,515371
eCommerce-Calinga/ecom-app-registry/RM-38002,515063,5.0,541477.4,515063
eCommerce-Flatirons/ecom-app-customer/PM-18125,514867,1.0,514867,514867
eCommerce-Flatirons/ecom-app-customer/joinOurEmailListResponsive,514851,2.5,560221,514851.33333333
eCommerce-Pinchot/ecom-app-content/proxy-timeout,513278,3.4,531935.4,513278.33333333
eCommerce-Rainier/stored-value-card-orchestration-service/TCE-25852,512902,6.8,649352.6,512902
eCommerce-Pinchot/ecom-app-content/PIN-1749-Logging-fixes,511343,3.0,601290,511343.4
eCommerce-Marcy/vue-component-ecom-inline-monopz/qa49,510914,1.0,516026.6,510914
eCommerce-Rimo/ecom-svc-address/develop,509760,1.0,509760,509760
eCommerce-Rimo/ecom-app-order-servicing/RM-38002,506704,3.0,524019.4,506704
eCommerce-Wallaroo/ecom-app-customer/env-qa55,506499,1.0,506499,506499
eCommerce-Flatirons/vue-component-ecom-account/phone-3-oct,505116,1.0,505116,505116
eCommerce-Pinchot/ecom-app-content/PM-18098-ut,503965,1.0,503965,503965
eCommerce-Kalanka/vue-component-ecom-create-registry/kal-release-6.2.x,503572,1.0,596668.6,503572
eCommerce-Ramen/vue-component-ecom-content/mficocelli-patch-1,502529,1.0,502529,502529
eCommerce-Fuya/ecom-app-content/deploy-qa14,500057,2.6,536496.8,500056.66666667
eCommerce-Shasta/credit-card-orchestration-service/uat,498065,1.0,498065,498065
eCommerce-Shasta/ecom-app-content/PM-18104,496948,1.0,496948,496948
eCommerce-Denali/ecom-svc-catalog/denali-dynamic-shop-path-wrk,496916,1.0,496916,496916
eCommerce-Boyne/vue-component-ecom-product-recommendations/review-rm-37884,495637,4.0,495637,495637
eCommerce-Denali/feed-generator/develop,493996,1.8,681882,493996.45454545
eCommerce-Wallaroo/vue-component-ecom-product-recommendations/PERF-142-v4,493740,1.0,493740,493740
eCommerce-Ishbel/vue-component-ecom-quick-add/ISH-2435,493188,6.2,554591.6,493188.5
eCommerce-Rimo/vue-component-ecom-product-recommendations/RIMO-5067-new,486159,1.0,486159,486159
eCommerce-Rimo/ecom-svc-banner/develop,483030,3.0,768045.6,483029.75
eCommerce-Rainier/ecom-svc-order-servicing/RAIN-4746,482215,4.3,502743.8,482215.2
eCommerce-Shasta/ecom-app-customer/SHSTA-8948-8947,479210,1.0,479210,479210
eCommerce-Shasta/ecom-app-order-servicing/PM-18104,477395,1.0,477395,477395
eCommerce-Kalanka/ecom-app-registry/shasta-dev,474728,7.0,474728,474728
eCommerce-Rainier/stored-value-card-orchestration-service/RAIN-4527,474154,7.0,544313.2,474153.97435897
eCommerce-Wallaroo/vue-component-ecom-content/mficocelli-patch-1,469221,1.0,469221,469221
eCommerce-Flatirons/ecom-app-order-servicing/build-slow-ness,469086,2.0,485902.6,469085.5
eCommerce-Kedarnath/loyalty/develop,464845,1.0,464845,464845
eCommerce-Pinchot/ecom-app-content/PM-18098,464616,6.5,606476.2,464615.7
eCommerce-Rainier/ecom-svc-phygital/PM-18022,462391,1.7,764836,462391.33333333
eCommerce-Boyne/vue-component-ecom-content/review-free-shipping-recs,460177,2.0,478051,460177
eCommerce-Ishbel/vue-component-ecom-quick-add/ISH-2433-atc,457990,2.0,457990,457990
eCommerce-Shasta/wsi-b2b/allow_percent_in_email,457677,2.6,458902.2,457677
eCommerce-Muir/ws-shopping-app-ios/bugfix-needle,456813,2.0,662662.8,456813
eCommerce-Rimo/ecom-svc-account/RIMO-5125,453832,5.0,575938.8,453831.8
eCommerce-Rainier/ecom-svc-order-servicing/RAIN-4716,451745,3.0,466595.4,451745
eCommerce-Fuya/ecom-app-content/debug-ttl,451304,1.0,458139,451303.5
eCommerce-Wallaroo/vue-component-ecom-product-recommendations/PERF-142,446605,2.5,468424.2,446605.25
eCommerce-Fuya/ecom-app-content/main,444225,2.7,496899,444224.66666667
eCommerce-Rainier/stored-value-card-orchestration-service/RAIN-4549-1-ready,442222,1.0,442222,442222
eCommerce-Wallaroo/ecom-styles-common/WROO-2028-release,441797,2.0,454632.8,441797
eCommerce-Rainier/stored-value-card-orchestration-service/RAIN-4549-1-backup,440732,1.0,440732,440732
eCommerce-Boyne/web-component-ecom-checkout/rm-37601,440688,9.0,583685,440687.5
eCommerce-Boyne/vue-component-ecom-product-recommendations/freeship-suppress-rvi,438140,3.0,483596.6,438140
eCommerce-Shasta/wsi-b2b/log_fix,437767,3.0,451993.2,437767.33333333
eCommerce-Ishbel/vue-component-ecom-quick-add/ISH-2436,436962,2.0,444859.2,436962
eCommerce-Halfdome/loyalty/HLFD-1679-decrypt-certificate-request,436496,3.8,459246,436495.5
eCommerce-Ishbel/vue-component-ecom-quick-add/ISH-2445,436144,6.0,436144,436144
eCommerce-Ishbel/vue-component-ecom-quick-add/ISH-2433-migrate-services,435818,1.0,435818,435818
eCommerce-Wallaroo/ecom-styles-common/WROO-2028,434073,1.0,434073,434073
eCommerce-Kalanka/vue-component-ecom-create-registry/RM-37394,431765,7.4,497843.8,431764.69230769
eCommerce-Flatirons/ecom-app-order-servicing/reverting-telemetry-changes-23.17,430970,2.6,454129.8,430970
eCommerce-Muir/ws-shopping-app-ios/feature-MSHAPP-1058-navigate-to-lookbook,424320,1.7,672471.2,424319.66666667
eCommerce-Boyne/vue-component-ecom-product-recommendations/rm-37714,423532,1.0,423532,423532
eCommerce-Pinchot/vue-component-ecom-content/remove_express,423375,1.0,424086.6,423375
eCommerce-Rainier/stored-value-card-orchestration-service/e-giftcard-test,422072,5.9,465656.2,422072.5
eCommerce-Wallaroo/ecom-styles-common/staging,421079,2.0,463660.4,421079
eCommerce-Ishbel/vue-component-ecom-curalate/RM-37866-rls,420248,4.0,420248,420248
eCommerce-Rainier/ecom-svc-order-servicing/download-egc,413608,5.7,426085,413608
eCommerce-Kangto/event-notification-service/develop,411892,1.0,411892,411892
eCommerce-Rainier/stored-value-card-orchestration-service/RAIN-4716,411811,1.8,456241.6,411810.75
eCommerce-Ishbel/vue-component-ecom-quick-add/ISH-2414_events-fix,403483,1.0,403483,403483
eCommerce-Boyne/vue-component-ecom-product-recommendations/review-rm-37714,400376,2.0,406403.4,400375.5
eCommerce-Ishbel/vue-component-ecom-modal/RM-38082,398550,4.3,420131,398550.4
eCommerce-Rainier/stored-value-card-orchestration-service/Monthly-Reports-Backup,398253,1.0,398253,398253
eCommerce-Wallaroo/vue-component-ecom-content/PERF-142,396928,3.0,415044.2,396927.5
eCommerce-Flatirons/ecom-app-order-servicing/revert-telemetry-23.18,396038,2.0,405536.6,396038
eCommerce-Denali/feed-generator/DENALI-7279,394018,3.6,530353.6,394018
eCommerce-Calinga/ecom-app-customer/RIMO-5130,393545,1.0,393545,393545
eCommerce-Tunchu/edam-end-to-end-tests/create-dummy-users,391604,1.0,391604,391604
eCommerce-Boyne/ecom-app-content/review-free-shipping-recs,390947,3.0,400353.8,390946.66666667
eCommerce-Shasta/ecom-svc-delivery-estimate/develop,383022,1.0,383022,383022
eCommerce-Denali/feed-generator/DENALI-7390,376349,3.0,436241,376349
eCommerce-MontBlanc/ecom-svc-registry/PM-17894,371933,2.0,439373.6,371933
eCommerce-Calinga/vue-component-ecom-create-registry/RIMO-5045,370930,1.0,409941.8,370930.5
eCommerce-Flatirons/vue-component-ecom-content/reverting-telemetry,368656,1.0,376558.8,368656.5
eCommerce-Rainier/stored-value-card-orchestration-service/RAIN-4548,368341,4.3,368341,368341
eCommerce-Halfdome/loyalty/HLFD-1679-encrypt-decrypt,367810,1.8,367810,367810
eCommerce-Marcy/vue-component-ecom-inline-monopz/PM-17516,367237,4.0,423930.2,367236.66666667
eCommerce-Denali/feed-generator/DENALI-7331_DcToHub,364865,4.5,419409.2,364864.625
eCommerce-Denali/feed-generator/split-pip-phase3-wrk,362703,1.7,487480.8,362703.28571429
eCommerce-Rainier/stored-value-card-orchestration-service/RAIN-4527-copy,358029,1.8,394481.8,358029
eCommerce-Ishbel/vue-component-ecom-quick-add/feature-quickadd,356171,3.1,404967.4,356170.625
eCommerce-Rainier/stored-value-card-orchestration-service/BALANCE-ISSUE,353894,1.0,353894,353894
eCommerce-Rainier/stored-value-card-orchestration-service/RAIN-4503,350601,3.0,350601,350601
eCommerce-Vinson/platform-itpm-relay-connectors/develop,349954,6.0,428563.6,349954
eCommerce-Boyne/vue-component-ecom-product-recommendations/review-rm-37600,347264,3.4,377891.2,347264
eCommerce-Ishbel/vue-component-ecom-quick-add/ISH-2434,342582,6.3,362462.8,342581.75
eCommerce-Muir/ecom-app-checkout/native-app,338337,1.0,338337,338337
eCommerce-Donut/vue-component-ecom-quantity-selector/donut-main,337842,1.0,337842,337842
eCommerce-Fuya/ecom-app-content/temp-test,337589,1.0,337589,337589
eCommerce-Wallaroo/vue-component-ecom-favorites/PERF-142-v6,335160,2.5,335160,335160
eCommerce-Kangto/ecom-svc-delivery-estimate/PM-18066-LATEST,332630,1.0,332630,332630
eCommerce-Ishbel/vue-component-ecom-quick-add/ISH-2446,331617,1.0,331617,331617
eCommerce-Ramen/vue-component-ecom-product-recommendations/RM-37546,326315,4.0,354737.6,326315.33333333
eCommerce-Denali/feed-generator/DENALI-7418,325546,3.4,327818.4,325546.5
eCommerce-Marcy/vue-component-ecom-product-recommendations/RM-37806,321416,4.0,337466,321416
eCommerce-Marcy/vue-component-ecom-product-price/RM-37651,321307,4.1,374806.8,321307.25
eCommerce-Pinchot/ecom-app-content/PM-18098-post,317390,2.0,507824,317390
eCommerce-Wallaroo/vue-component-ecom-favorites/PERF-142,314138,1.7,314138,314138
eCommerce-Ishbel/vue-component-ecom-quick-add/ISH-2444,313598,5.0,313598,313598
eCommerce-Ampato/feed-generator/DENALI-7418,313398,2.0,313398,313398
eCommerce-Rainier/stored-value-card-orchestration-service/RAIN-4754,313057,1.7,329201.6,313056.75
eCommerce-Rimo/web-component-ecom-checkout/bug-fix,312257,8.7,336099.4,312256.66666667
eCommerce-Rainier/stored-value-card-orchestration-service/RAIN-4502-2,311666,2.5,311666,311666
eCommerce-Kangto/ecom-svc-delivery-estimate/PM-18066,310647,1.0,310647,310647
eCommerce-Boyne/vue-component-ecom-product-recommendations/rm-37600,309990,2.7,323252.2,309989.8
eCommerce-Tunchu/enterprise-dam/local-deployment-bedrock-branch,308883,2.0,316430.4,308883
eCommerce-Shasta/ecom-svc-phygital/PM-18022,299781,5.0,341812.8,299781
eCommerce-Queva/ecom-publishing-agent/PM-17645,294030,2.0,359929.8,294030
eCommerce-Fuya/vue-component-ecom-youtube-embed/FUYA-2278,293924,1.8,319977,293924
eCommerce-Boyne/vue-component-ecom-product-recommendations/deploy,291950,1.7,291950,291950
eCommerce-Kangto/ecom-svc-delivery-estimate/TCE-25601,287696,3.2,330693.8,287695.8
eCommerce-Shasta/vue-component-ecom-design-chat/PM-18104,286704,2.0,286704,286704
eCommerce-Ishbel/vue-component-ecom-quick-add/ISH-2433-add-to-cart,286042,2.0,290072.6,286041.5
eCommerce-Boyne/web-component-ecom-checkout/review-rm-37601,285528,3.0,302475.4,285527.5
eCommerce-Tirsuli/jsimageresolve/TIRS-2768-new,283738,2.0,368725.2,283738.5
eCommerce-Kalanka/ecom-svc-registry/can-email-domain,279086,1.0,279086,279086
eCommerce-Denali/feed-generator/RM-37882,278600,2.0,281994,278599.5
eCommerce-Denali/feed-generator/DENALI-7331-1,277613,1.0,277613,277613
eCommerce-Denali/feed-generator/DENALI-7261,275848,3.0,287827.4,275847.66666667
eCommerce-Denali/feed-generator/DENALI-7338-bugfix,275578,2.0,293428,275578
eCommerce-Denali/feed-generator/DENALI-7331,273732,2.0,286405.4,273732.5
eCommerce-Rimo/ecom-svc-banner/INC003049985,267840,9.0,317188.6,267840
eCommerce-Tunchu/enterprise-dam/feature-fix-psd-thumbnail-issue,266628,2.0,266628,266628
eCommerce-Fuya/ecom-sitemap-data-orchestrator/main,264667,2.0,291459.4,264667.4
eCommerce-Kangto/ecom-svc-delivery-estimate/TCE-25219,263475,1.0,263475,263475
eCommerce-Denali/feed-generator/DENALI-7293,263258,3.0,263258,263258
eCommerce-Shasta/ecom-svc-delivery-estimate/bopis-atp-calls,259939,3.0,310993,259938.66666667
eCommerce-Rainier/ecom-svc-banner/rtc-session-fix-removal,257617,1.0,257617,257617
eCommerce-Tunchu/enterprise-dam/TUN-1448,256622,1.0,284407,256622.5
eCommerce-Fuya/ecom-svc-phygital/deploy-qa14,252420,1.0,252420,252420
eCommerce-Kangto/ecom-svc-delivery-estimate/TCE-25450,241626,2.0,243494.2,241625.5
eCommerce-Tirsuli/dp-tools/TIRS-2768-new,240547,1.7,267201.8,240547.33333333
eCommerce-Fuya/ecom-sitemap-data-orchestrator/FUYA-2246,236845,2.6,253845.2,236844.8
eCommerce-Fuya/ecom-sitemap-data-orchestrator/env-intdev,235964,1.7,251793,235964.16666667
eCommerce-Denali/feed-generator/DENALI-7399,233511,1.7,251186.2,233511.33333333
eCommerce-Fuya/ecom-sitemap-data-orchestrator/FUYA-2273,231716,1.0,231716,231716
eCommerce-Rimo/saved-credit-card/develop,227430,1.0,227430,227430
